,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Aarey Milk Colony,19.1561292,72.8707223,Aarey Garden Restaurant,19.15551434258381,72.87823613224917,Indian Restaurant
1,Aarey Milk Colony,19.1561292,72.8707223,Panchvati Fast Food Corner,19.15762809596761,72.87450648963448,Fast Food Restaurant
2,Aarey Milk Colony,19.1561292,72.8707223,Chota Kashmir Boating,19.160905232933896,72.87248158416145,Lake
3,Aarey Milk Colony,19.1561292,72.8707223,Chota Kashmir,19.163541755486165,72.87348730854406,Monument / Landmark
4,Abhyudaya Nagar,18.990477399999996,72.84405709305909,Ladu Samrat,18.994526327955356,72.83657359834994,Indian Restaurant
5,Abhyudaya Nagar,18.990477399999996,72.84405709305909,Lalbaug,18.991976392250358,72.83622079646518,Plaza
6,Abhyudaya Nagar,18.990477399999996,72.84405709305909,7 Spice - Chinese Restaurant,18.995603027509095,72.83906022381811,Chinese Restaurant
7,Abhyudaya Nagar,18.990477399999996,72.84405709305909,Cotton Green Railway Station,18.986664490743028,72.84320221222806,Train Station
8,Abhyudaya Nagar,18.990477399999996,72.84405709305909,Euro RSCG,18.996625145751093,72.84099261589157,Office
9,Abhyudaya Nagar,18.990477399999996,72.84405709305909,Pixies & Pearls,18.99605621273714,72.83945075644364,Women's Store
10,Abhyudaya Nagar,18.990477399999996,72.84405709305909,Table Tennis @ MTV,18.997817,72.8391655,Stadium
11,Airoli,19.1585147,72.9994018533116,West Coast Grill,19.16040138322943,72.99203916554967,Burger Joint
12,Airoli,19.1585147,72.9994018533116,Priyanka,19.160195505577885,72.99997681141292,Indian Restaurant
13,Airoli,19.1585147,72.9994018533116,Priyanka Veg Restaurant,19.16061727757987,72.99852956655108,Vegetarian / Vegan Restaurant
14,Airoli,19.1585147,72.9994018533116,D-Mart,19.15650095952458,72.9985468643511,Department Store
15,Airoli,19.1585147,72.9994018533116,Airoli Bus Depot,19.156526311986326,72.99818937622503,Bus Station
16,Airoli,19.1585147,72.9994018533116,Falcon Gym airoli,19.160541385253158,72.9954298924128,Gym
17,Airoli,19.1585147,72.9994018533116,Hotel Abhinandan,19.15362045958671,72.99941175272761,Restaurant
18,Airoli,19.1585147,72.9994018533116,Cafe Coffee Day CCD Airoli,19.158591065603154,72.99194477816002,Coffee Shop
19,Airoli,19.1585147,72.9994018533116,Zankar Juice N Snacks Corner,19.161934711425708,72.99194477816002,Fast Food Restaurant
20,Airoli,19.1585147,72.9994018533116,New Bismillah Catering,19.16178,72.991737,Indian Restaurant
21,Airoli,19.1585147,72.9994018533116,Bruciato Food Factory,19.161068,72.991109,Italian Restaurant
22,Airoli,19.1585147,72.9994018533116,carnivore,19.161098327625922,72.99106833006964,Chinese Restaurant
23,Alika Nagar,19.1983965,72.8742672,Baskin Robbins,19.19707655501576,72.87251619807277,Ice Cream Shop
24,Alika Nagar,19.1983965,72.8742672,"Cafe Coffee Day, Centrium Mall",19.198165493050574,72.87713134183228,Coffee Shop
25,Alika Nagar,19.1983965,72.8742672,Cafe Coffee Day,19.1981306506394,72.87170224538617,Coffee Shop
26,Alika Nagar,19.1983965,72.8742672,Fast Food Express,19.197416671547728,72.87221044168439,Indian Restaurant
27,Alika Nagar,19.1983965,72.8742672,Cake Tree,19.197338683729622,72.87629485357041,Dessert Shop
28,Alika Nagar,19.1983965,72.8742672,Maushi's Cart,19.19776477726542,72.8718873779103,Food Truck
29,Alika Nagar,19.1983965,72.8742672,Hari Mirch,19.196821169812807,72.8723604354327,Indian Restaurant
30,Alika Nagar,19.1983965,72.8742672,Birdy's Cake Shop,19.197738004473038,72.87165661780725,Bakery
31,Alika Nagar,19.1983965,72.8742672,Sandwizza,19.196291945995004,72.87261427079467,Sandwich Place
32,Alika Nagar,19.1983965,72.8742672,Craftsvilla.com,19.19719296300929,72.87137970539274,Arts & Crafts Store
33,Alika Nagar,19.1983965,72.8742672,Centrium Mall,19.196567091192815,72.87171363830566,Shopping Mall
34,Ambedkar Nagar,19.0708218,72.8288647,Candies,19.070288312673544,72.82624472801321,Fast Food Restaurant
35,Ambedkar Nagar,19.0708218,72.8288647,LSD - Love Sugar Dough,19.0724876174635,72.82669179149165,Bakery
36,Ambedkar Nagar,19.0708218,72.8288647,Neelam Foodland,19.07366345188169,72.83004736158074,Grocery Store
37,Ambedkar Nagar,19.0708218,72.8288647,Out of the Blue,19.07175568646313,72.825535360731,Italian Restaurant
38,Ambedkar Nagar,19.0708218,72.8288647,Olive Bar & Kitchen,19.07184565064327,72.82516744088244,Lounge
39,Ambedkar Nagar,19.0708218,72.8288647,Khar Gymkhana,19.07047363914529,72.83154392583201,Gym / Fitness Center
40,Ambedkar Nagar,19.0708218,72.8288647,Le15 Patisserie,19.066026864109162,72.82988741981241,Cupcake Shop
41,Ambedkar Nagar,19.0708218,72.8288647,Smoke House Deli,19.06548155786204,72.82986113508434,Deli / Bodega
42,Ambedkar Nagar,19.0708218,72.8288647,Jai Jawan,19.068091901360628,72.83246752337827,Seafood Restaurant
43,Ambedkar Nagar,19.0708218,72.8288647,Starbucks Coffee: A Tata Alliance,19.075523243262623,72.8317448378628,Coffee Shop
44,Ambedkar Nagar,19.0708218,72.8288647,Carter's Blue,19.07078342149227,72.8230446191692,Fried Chicken Joint
45,Ambedkar Nagar,19.0708218,72.8288647,Khar Gymkhana - Black Dog Bar,19.06990686189211,72.83174012906107,Lounge
46,Ambedkar Nagar,19.0708218,72.8288647,Bombay Salad Co.,19.064715341256164,72.83091998224552,Salad Place
47,Ambedkar Nagar,19.0708218,72.8288647,Khane Khas,19.065485032903197,72.83103442139502,Indian Restaurant
48,Ambedkar Nagar,19.0708218,72.8288647,Marie Antoinette,19.067553880974074,72.82518037991079,Cupcake Shop
49,Ambedkar Nagar,19.0708218,72.8288647,Carter Road Promenade,19.067249529820025,72.82291516455471,Scenic Lookout
50,Ambedkar Nagar,19.0708218,72.8288647,Monkey Bar,19.06547527118653,72.83235770915195,Bar
51,Ambedkar Nagar,19.0708218,72.8288647,Poetry by Love &  Cheesecake,19.065488388644965,72.83108912858307,Dessert Shop
52,Ambedkar Nagar,19.0708218,72.8288647,Fatty Bao,19.065482765017773,72.83227238307614,Asian Restaurant
53,Ambedkar Nagar,19.0708218,72.8288647,Theobroma,19.065378997148745,72.83371155027025,Dessert Shop
54,Ambedkar Nagar,19.0708218,72.8288647,Terra - The Rooftop Cafe,19.06682127377207,72.83035613459597,Cocktail Bar
55,Ambedkar Nagar,19.0708218,72.8288647,Hakim's Aalim Hair Lounge,19.07175220683719,72.82479623025131,Salon / Barbershop
56,Ambedkar Nagar,19.0708218,72.8288647,Arth Restaurant,19.068285938211584,72.83179756923589,Indian Restaurant
57,Ambedkar Nagar,19.0708218,72.8288647,Yummies,19.069039625240322,72.82443740472733,Fast Food Restaurant
58,Ambedkar Nagar,19.0708218,72.8288647,China Garden,19.072592995911474,72.83195266602313,Chinese Restaurant
59,Ambedkar Nagar,19.0708218,72.8288647,Barbeque Nation,19.06993732888772,72.82969119168305,BBQ Joint
60,Ambedkar Nagar,19.0708218,72.8288647,Gostana,19.06611719594831,72.83363267540854,Burger Joint
61,Ambedkar Nagar,19.0708218,72.8288647,Nido,19.071960681720316,72.82548076182853,Eastern European Restaurant
62,Ambedkar Nagar,19.0708218,72.8288647,Koinonia Coffee Roasters,19.073263816388312,72.82617788108536,Café
63,Ambedkar Nagar,19.0708218,72.8288647,Pali Village Café,19.063299558587033,72.82945239973539,Café
64,Ambedkar Nagar,19.0708218,72.8288647,Hokey Pokey,19.070783296955867,72.82268924278887,Ice Cream Shop
65,Ambedkar Nagar,19.0708218,72.8288647,Clue Hunt,19.0653105654866,72.83088362882985,Arcade
66,Ambedkar Nagar,19.0708218,72.8288647,Melting Pot,19.070467398351788,72.83157324002434,Indian Restaurant
67,Ambedkar Nagar,19.0708218,72.8288647,Global Fusion,19.065174038697997,72.83395584403156,Sushi Restaurant
68,Ambedkar Nagar,19.0708218,72.8288647,Camy Wafers,19.07307162384195,72.83121487755993,Bakery
69,Ambedkar Nagar,19.0708218,72.8288647,Spaghetti Kitchen,19.072907134565693,72.83196346638549,Italian Restaurant
70,Ambedkar Nagar,19.0708218,72.8288647,Pal's Fish Corner,19.065159775296554,72.83095526358719,Indian Restaurant
71,Ambedkar Nagar,19.0708218,72.8288647,Guilt Trip,19.071333721056806,72.82405418485534,Cupcake Shop
72,Ambedkar Nagar,19.0708218,72.8288647,Menchie's Frozen Yoghurt,19.067842688265884,72.83340509446661,Frozen Yogurt Shop
73,Ambedkar Nagar,19.0708218,72.8288647,Natural Icecream,19.06537508028071,72.83388370840304,Ice Cream Shop
74,Ambedkar Nagar,19.0708218,72.8288647,Jai Hind Lunch Home,19.063020178888646,72.82939367421633,Seafood Restaurant
75,Ambedkar Nagar,19.0708218,72.8288647,Pali Bhavan,19.06208863111207,72.8294592044777,Indian Restaurant
76,Ambedkar Nagar,19.0708218,72.8288647,Linking Road,19.06581467243237,72.83438853001239,Road
77,Ambedkar Nagar,19.0708218,72.8288647,Toto’s Garage,19.062401412096985,72.82984348227362,Pub
78,Ambedkar Nagar,19.0708218,72.8288647,Punjab Sweet House And Restaurant,19.06255314675695,72.82942295777715,Indian Restaurant
79,Ambedkar Nagar,19.0708218,72.8288647,Fellas,19.07413410709258,72.83235050804336,Juice Bar
80,Ambedkar Nagar,19.0708218,72.8288647,Corniche-at the waterfront,19.07043394395965,72.82262984349967,Mediterranean Restaurant
81,Ambedkar Nagar,19.0708218,72.8288647,Soul Fry,19.06273857286659,72.82809408684619,Seafood Restaurant
82,Ambedkar Nagar,19.0708218,72.8288647,Bonobo,19.06547223395301,72.83393477204172,Pub
83,Ambedkar Nagar,19.0708218,72.8288647,One Street Over,19.064871012600435,72.8348828291903,Modern European Restaurant
84,Ambedkar Nagar,19.0708218,72.8288647,Pali Market,19.062740864838272,72.82833555711356,Farmers Market
85,Ambedkar Nagar,19.0708218,72.8288647,A Chocolate Affair,19.062715420300837,72.82935210803005,Arcade
86,Ambedkar Nagar,19.0708218,72.8288647,Wok Express,19.062319585064923,72.82955517194748,Chinese Restaurant
87,Ambedkar Nagar,19.0708218,72.8288647,Bhaijaanz,19.06763301179858,72.82521310655815,Indian Restaurant
88,Ambedkar Nagar,19.0708218,72.8288647,TAP Resto Bar,19.065223853365627,72.83365900983216,Bar
89,Ambedkar Nagar,19.0708218,72.8288647,Bombay Barbeque,19.06986054980803,72.82970847460179,BBQ Joint
90,Ambedkar Nagar,19.0708218,72.8288647,Grecko,19.070260522685086,72.82281130160979,Greek Restaurant
91,Ambedkar Nagar,19.0708218,72.8288647,The Bagel Shop,19.063140391211206,72.82490212775264,Bagel Shop
92,Ambedkar Nagar,19.0708218,72.8288647,Coffee by Dibella,19.066460018490382,72.83340907751312,Coffee Shop
93,Ambedkar Nagar,19.0708218,72.8288647,Janta Bar,19.063076976375058,72.82941090308012,Bar
94,Ambedkar Nagar,19.0708218,72.8288647,Shatranj Napoli,19.071727,72.824904,Italian Restaurant
95,Ambedkar Nagar,19.0708218,72.8288647,Yoga house,19.065608961136682,72.82478697573748,Café
96,Ambedkar Nagar,19.0708218,72.8288647,Mad Over Donuts,19.07094322463995,72.82334308959538,Donut Shop
97,Ambedkar Nagar,19.0708218,72.8288647,Love And Cheesecake,19.07068328131204,72.82272437684694,Bakery
98,Ambedkar Nagar,19.0708218,72.8288647,Pizza Metro Pizza,19.07007253727043,72.82922724645606,Italian Restaurant
99,Ambedkar Nagar,19.0708218,72.8288647,Bombay Adda,19.07587218782422,72.83401688106666,Lounge
100,Ambedkar Nagar,19.0708218,72.8288647,Baskin Robbins,19.071206448628136,72.82386723948177,Ice Cream Shop
101,Ambedkar Nagar,19.0708218,72.8288647,Starbucks,19.06538970374371,72.83330501303864,Coffee Shop
102,Ambedkar Nagar,19.0708218,72.8288647,Polpo Cafe & Bar,19.071806819393586,72.82482213166061,Lounge
103,Ambedkar Nagar,19.0708218,72.8288647,The Bar Stock Exchange,19.065508748612277,72.8341912065372,Pub
104,Ambedkar Nagar,19.0708218,72.8288647,Le Sutra,19.071822808734836,72.82527687395375,Event Space
105,Ambedkar Nagar,19.0708218,72.8288647,Khar Gymkhana - Poolside,19.070447636428643,72.83160487452561,Pool
106,Ambedkar Nagar,19.0708218,72.8288647,Carters,19.06392440542608,72.82289785406695,Scenic Lookout
107,Ambedkar Nagar,19.0708218,72.8288647,Radio Bar,19.069588577389712,72.83368998683528,Bar
108,Ambedkar Nagar,19.0708218,72.8288647,Club Ren,19.07264751868592,72.83206366613096,Nightclub
109,Ambedkar Nagar,19.0708218,72.8288647,Me So Happi,19.07112649646926,72.83398039648264,Comfort Food Restaurant
110,Ambedkar Nagar,19.0708218,72.8288647,Radhe Krishna Chat,19.07531488640619,72.83466870246613,Snack Place
111,Ambedkar Nagar,19.0708218,72.8288647,Sufra,19.066385307838615,72.8231275754687,Middle Eastern Restaurant
112,Ambedkar Nagar,19.0708218,72.8288647,Cocoberry,19.070973256014614,72.82333610456998,Dessert Shop
113,Ambedkar Nagar,19.0708218,72.8288647,Hoppipola,19.068231336866415,72.8378952512557,Bar
114,Ambedkar Nagar,19.0708218,72.8288647,Le Pain Quotidien,19.07885768117065,72.82990923188731,French Restaurant
115,Ambedkar Nagar,19.0708218,72.8288647,The Korner House,19.07198926217161,72.82555560695286,New American Restaurant
116,Ambedkar Nagar,19.0708218,72.8288647,Tresorie,19.0772178986087,72.83462963552812,Furniture / Home Store
117,Ambedkar Nagar,19.0708218,72.8288647,Guess Store,19.0709448899105,72.83411479292106,Clothing Store
118,Ambedkar Nagar,19.0708218,72.8288647,Shankh Recording Studio,19.073877370309003,72.83384360758069,Music Venue
119,Ambedkar Nagar,19.0708218,72.8288647,Lassi Te Parrontthe,19.070738220888266,72.82295601623416,Fast Food Restaurant
120,Ambedkar Nagar,19.0708218,72.8288647,Maroosh,19.07096205641255,72.82338157786442,Middle Eastern Restaurant
121,Ambedkar Nagar,19.0708218,72.8288647,Cafe Coffee Day,19.07048190884443,72.82257992001314,Coffee Shop
122,Ambedkar Nagar,19.0708218,72.8288647,Pink Sugar,19.070906050013484,72.82320944265895,Dessert Shop
123,Ambedkar Nagar,19.0708218,72.8288647,Khar Gymkhana- Pavilion,19.070088404383295,72.8315482723459,Asian Restaurant
124,Ambedkar Nagar,19.0708218,72.8288647,Burgs,19.070780171588176,72.8228394967204,Burger Joint
125,Ambedkar Nagar,19.0708218,72.8288647,Only Parathas,19.06959161118686,72.83367947520443,Indian Restaurant
126,Ambedkar Nagar,19.0708218,72.8288647,Manju Dosa,19.07562627781871,72.8311243836952,Snack Place
127,Ambedkar Nagar,19.0708218,72.8288647,United Colors of Benetton,19.0771284852764,72.83450356224128,Clothing Store
128,Ambedkar Nagar,19.0708218,72.8288647,Pastaa Bastta,19.070723062315945,72.82311712015458,Italian Restaurant
129,Ambedkar Nagar,19.0708218,72.8288647,Cafe Coffee Day,19.07120354126221,72.83600807189941,Coffee Shop
130,Ambedkar Nagar,19.0708218,72.8288647,Wok In The Box,19.070851425107552,72.82313386390172,Asian Restaurant
131,Ambedkar Nagar,19.0708218,72.8288647,Temperance,19.065565624769604,72.8247857093811,Performing Arts Venue
132,Ambedkar Nagar,19.0708218,72.8288647,Dumpling King,19.07091930569175,72.82329182081597,Dim Sum Restaurant
133,Ambedkar Nagar,19.0708218,72.8288647,Cafe Coffee Day,19.074861526489258,72.82667541503906,Café
134,Amboli,19.13201,72.84986440000002,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
135,Amboli,19.13201,72.84986440000002,"5 Spice , Bandra",19.130421080343595,72.84720633881638,Chinese Restaurant
136,Amboli,19.13201,72.84986440000002,Cafe Arfa,19.12893009094341,72.84714004510111,Indian Restaurant
137,Amboli,19.13201,72.84986440000002,Persia Darbar,19.136951649526445,72.84682153522544,Indian Restaurant
138,Amboli,19.13201,72.84986440000002,Domino's Pizza,19.131,72.848,Pizza Place
139,Amboli,19.13201,72.84986440000002,Sarvodaya Veg. Restaurant,19.12375959553322,72.85089307715918,Indian Restaurant
140,Amboli,19.13201,72.84986440000002,Subway,19.1278600430168,72.84446095143547,Sandwich Place
141,Amboli,19.13201,72.84986440000002,Bostan Restaurant,19.135898272834073,72.84758136170433,Asian Restaurant
142,Amboli,19.13201,72.84986440000002,Cafe Coffee Day,19.127748138225197,72.84466295105099,Coffee Shop
143,Amboli,19.13201,72.84986440000002,Hobby shop,19.134748644053687,72.84954786300659,Arts & Crafts Store
144,Amboli,19.13201,72.84986440000002,Lucknowee Tunday Kebab,19.135982942441487,72.84871219644744,Mughlai Restaurant
145,Amboli,19.13201,72.84986440000002,Ismail college. Jogging area,19.131361465689803,72.85485092175313,Athletics & Sports
146,Amboli,19.13201,72.84986440000002,NBBK,19.127150966156602,72.8460347703698,Basketball Court
147,Amboli,19.13201,72.84986440000002,Take Care Medico,19.127821,72.84429,Pharmacy
148,Amboli,19.13201,72.84986440000002,Kapil Dabeli,19.13665572057213,72.85502400386291,Fast Food Restaurant
149,Amboli,19.13201,72.84986440000002,Canon Master Service Center,19.126816564711188,72.85531247377149,Camera Store
150,Amboli,19.13201,72.84986440000002,Bowlekars gym,19.128568861886365,72.85774137679633,Gym / Fitness Center
151,Amboli,19.13201,72.84986440000002,Bhardawadi Ground,19.12614307830214,72.84354839292276,Park
152,Amrut Nagar,19.1008449,72.9118196,Urban Tadka,19.099458499841138,72.91621488465196,Indian Restaurant
153,Amrut Nagar,19.1008449,72.9118196,R City Mall,19.09932003159513,72.91671410367032,Shopping Mall
154,Amrut Nagar,19.1008449,72.9118196,Starbucks Coffee: A Tata Alliance,19.09994249735961,72.91640659960817,Coffee Shop
155,Amrut Nagar,19.1008449,72.9118196,Inox,19.099605479954676,72.91617311152032,Multiplex
156,Amrut Nagar,19.1008449,72.9118196,The United Sports Bar & Grill,19.100380138995295,72.91612632365047,Sports Bar
157,Amrut Nagar,19.1008449,72.9118196,Banana Leaf,19.099694589434694,72.91691102050977,Vegetarian / Vegan Restaurant
158,Amrut Nagar,19.1008449,72.9118196,Kidzania Mumbai,19.099646649477826,72.91686205087952,Theme Park
159,Amrut Nagar,19.1008449,72.9118196,Indigo Deli,19.09957115199682,72.91684246664703,Diner
160,Amrut Nagar,19.1008449,72.9118196,Zaffran,19.099894852548502,72.91646256434406,Afghan Restaurant
161,Amrut Nagar,19.1008449,72.9118196,Abhinandan Dining Bar,19.09636091375095,72.9152250388655,Diner
162,Amrut Nagar,19.1008449,72.9118196,Decathlon R-City,19.099608550714212,72.91547332142528,Sporting Goods Shop
163,Amrut Nagar,19.1008449,72.9118196,Shvatra,19.099553116334707,72.91611662550383,Indian Restaurant
164,Amrut Nagar,19.1008449,72.9118196,Taco Bell,19.099378650367843,72.91659594152773,Fast Food Restaurant
165,Amrut Nagar,19.1008449,72.9118196,The Pint Room,19.100208996410323,72.91631034862489,Brewery
166,Amrut Nagar,19.1008449,72.9118196,Food court,19.099358871074045,72.91664471722405,Food & Drink Shop
167,Amrut Nagar,19.1008449,72.9118196,Marks & Spencer,19.09938491941471,72.9167163606767,Clothing Store
168,Amrut Nagar,19.1008449,72.9118196,Pop Tate's,19.106311634273702,72.916986688348,Pub
169,Amrut Nagar,19.1008449,72.9118196,Punjab Grill,19.0996443996279,72.91685726161191,Punjabi Restaurant
170,Amrut Nagar,19.1008449,72.9118196,Rainforest,19.09954176806568,72.91614826961302,Restaurant
171,Amrut Nagar,19.1008449,72.9118196,Mc Cafe,19.099711258881687,72.91668526404682,Café
172,Amrut Nagar,19.1008449,72.9118196,Jammin,19.09948121124504,72.91616432876242,Bowling Alley
173,Amrut Nagar,19.1008449,72.9118196,Mamagoto,19.09962842073217,72.91681792628613,Asian Restaurant
174,Amrut Nagar,19.1008449,72.9118196,Thank God It's Friday,19.099701446920285,72.91651090643886,American Restaurant
175,Amrut Nagar,19.1008449,72.9118196,zaffran,19.09224633734609,72.91192091052888,Indian Restaurant
176,Amrut Nagar,19.1008449,72.9118196,Shopper's Stop,19.09967681278199,72.91687178978675,Clothing Store
177,Amrut Nagar,19.1008449,72.9118196,Timbuctoo,19.106289000048907,72.91696197638359,Lounge
178,Amrut Nagar,19.1008449,72.9118196,McDonald's,19.100032523193008,72.91643988675929,Fast Food Restaurant
179,Amrut Nagar,19.1008449,72.9118196,Moshe's,19.099936659517958,72.91637542594962,Mediterranean Restaurant
180,Amrut Nagar,19.1008449,72.9118196,iStore by Reliance Digital,19.09954089957674,72.91605707208984,Electronics Store
181,Amrut Nagar,19.1008449,72.9118196,Lifestyle,19.098665922473618,72.91682402695952,Clothing Store
182,Amrut Nagar,19.1008449,72.9118196,"Timbuktoo, Vikhroli",19.10632999536808,72.91706461573168,Lounge
183,Amrut Nagar,19.1008449,72.9118196,Spirit,19.095601763867812,72.91450782448825,Lounge
184,Amrut Nagar,19.1008449,72.9118196,Ice Cream Works,19.099805310812574,72.91647185072483,Ice Cream Shop
185,Amrut Nagar,19.1008449,72.9118196,Rajdhani,19.09958707745065,72.91609060882485,Indian Restaurant
186,Amrut Nagar,19.1008449,72.9118196,Tambi (Veg Restaurant),19.094242612077036,72.91331082752238,Vegetarian / Vegan Restaurant
187,Amrut Nagar,19.1008449,72.9118196,Croma,19.09937689805476,72.91617433263892,Electronics Store
188,Amrut Nagar,19.1008449,72.9118196,Mainland China,19.09959159878373,72.91684914828984,Chinese Restaurant
189,Amrut Nagar,19.1008449,72.9118196,Le Café,19.099783828039193,72.91646120222727,Café
190,Amrut Nagar,19.1008449,72.9118196,Poptates,19.10632026402427,72.91703514086414,Gastropub
191,Amrut Nagar,19.1008449,72.9118196,Sbarro,19.09945453215008,72.91664416756626,Italian Restaurant
192,Amrut Nagar,19.1008449,72.9118196,Crosswords,19.099354526076937,72.91660612807901,Bookstore
193,Amrut Nagar,19.1008449,72.9118196,Maroosh,19.099944025362944,72.91658144137342,Falafel Restaurant
194,Amrut Nagar,19.1008449,72.9118196,Cafe Coffee Day,19.102418405328276,72.91981145899021,Café
195,Amrut Nagar,19.1008449,72.9118196,Domino's Pizza,19.099,72.916,Pizza Place
196,Amrut Nagar,19.1008449,72.9118196,Cafe Coffee day,19.09934899709255,72.9164770418396,Café
197,Amrut Nagar,19.1008449,72.9118196,Café Coffee Day,19.094431906190582,72.9142915631776,Café
198,Amrut Nagar,19.1008449,72.9118196,Barista,19.0995618195609,72.9166045130825,Café
199,Amrut Nagar,19.1008449,72.9118196,Dunkin Donuts,19.099370813400842,72.9164026355525,Donut Shop
200,Amrut Nagar,19.1008449,72.9118196,Five Fat Monks,19.099897824478212,72.91644509130464,Asian Restaurant
201,Amrut Nagar,19.1008449,72.9118196,Punjab Grill,19.09951942197546,72.91685253381472,Indian Restaurant
202,Amrut Nagar,19.1008449,72.9118196,Domino's Pizza,19.103,72.92,Pizza Place
203,Amrut Nagar,19.1008449,72.9118196,The body shop,19.100444096176286,72.91707748262853,Cosmetics Shop
204,Amrut Nagar,19.1008449,72.9118196,Capita India,19.101007272696204,72.92024981516107,Gym
205,Anand Nagar,18.9665234,72.8118877,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
206,Anand Nagar,18.9665234,72.8118877,symphony,18.963346739565118,72.81025132774622,Restaurant
207,Anand Nagar,18.9665234,72.8118877,Theobroma,18.970734914004037,72.80981586266414,Bakery
208,Anand Nagar,18.9665234,72.8118877,Doolally Taproom,18.96380865890176,72.80769462764823,Brewery
209,Anand Nagar,18.9665234,72.8118877,Crossword,18.963473908470725,72.80777306112464,Bookstore
210,Anand Nagar,18.9665234,72.8118877,Mani Bhavan Gandhi Sangrahalaya (Gandhi Museum),18.95968930478653,72.81147518378836,History Museum
211,Anand Nagar,18.9665234,72.8118877,6th Street Yogurt,18.964679900122086,72.80514514977106,Dessert Shop
212,Anand Nagar,18.9665234,72.8118877,Gustoso,18.964198,72.807726,Pizza Place
213,Anand Nagar,18.9665234,72.8118877,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
214,Anand Nagar,18.9665234,72.8118877,Chinese Palace,18.972650375746568,72.81418652853344,Chinese Restaurant
215,Anand Nagar,18.9665234,72.8118877,Oh! Calcutta,18.972467526216324,72.81563801608259,Bengali Restaurant
216,Anand Nagar,18.9665234,72.8118877,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
217,Anand Nagar,18.9665234,72.8118877,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
218,Anand Nagar,18.9665234,72.8118877,Sardar Pav Bhaji,18.96974040018574,72.81522103728183,Snack Place
219,Anand Nagar,18.9665234,72.8118877,Muchhad Paanwala,18.964982121011936,72.8041291744062,Snack Place
220,Anand Nagar,18.9665234,72.8118877,B:Blunt,18.96041,72.809329,Salon / Barbershop
221,Anand Nagar,18.9665234,72.8118877,Starbucks,18.963768,72.80728,Coffee Shop
222,Anand Nagar,18.9665234,72.8118877,Sophia Bhabha Hall,18.969855298703497,72.807046703545,Theater
223,Anand Nagar,18.9665234,72.8118877,N.S.C.I,18.972290545679044,72.80629581134392,Gym / Fitness Center
224,Anand Nagar,18.9665234,72.8118877,Sports Complex @ NSCI,18.972294598325725,72.80626218184173,Stadium
225,Anand Nagar,18.9665234,72.8118877,Raymond,18.9721849587964,72.80502659533396,Men's Store
226,Anand Nagar,18.9665234,72.8118877,Maji Sagar,18.972683352131636,72.81468320244811,Fast Food Restaurant
227,Anand Nagar,18.9665234,72.8118877,Krishna Palace Residency Hotel,18.96226637245613,72.81395955048289,Hotel
228,Anand Nagar,18.9665234,72.8118877,China Garden,18.963902813593037,72.80705247408125,Bar
229,Anand Nagar,18.9665234,72.8118877,Francesco's Pizzeria,18.96478038379596,72.80463029311528,Pizza Place
230,Anand Nagar,18.9665234,72.8118877,Under The Banyan Tree,18.969327625799465,72.80834388271732,Café
231,Anand Nagar,18.9665234,72.8118877,Love Sugar Dough,18.964757056320078,72.80445555072953,Bakery
232,Anand Nagar,18.9665234,72.8118877,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
233,Anand Nagar,18.9665234,72.8118877,Sushi and More,18.965243672120746,72.80503277810644,Japanese Restaurant
234,Anand Nagar,18.9665234,72.8118877,Café New York,18.958107623967862,72.8109995260391,Gastropub
235,Anand Nagar,18.9665234,72.8118877,Mahalakshmi Racecourse,18.97229920708311,72.80633042322182,Racetrack
236,Anand Nagar,18.9665234,72.8118877,Naturals,18.96810352436019,72.82018586251398,Ice Cream Shop
237,Anand Nagar,18.9665234,72.8118877,Pronto,18.975295158442606,72.81278254955731,Italian Restaurant
238,Anand Nagar,18.9665234,72.8118877,Breach Candy,18.968602442443252,72.8037863288681,Other Great Outdoors
239,Anand Nagar,18.9665234,72.8118877,Amrut Punjab,18.96793245875093,72.82027341075366,Restaurant
240,Anand Nagar,18.9665234,72.8118877,"Amarsons Park, Breach Candy",18.972316882196097,72.80632673666895,Park
241,Anand Nagar,18.9665234,72.8118877,Cafe Coffee Day,18.966998536545987,72.81398279008906,Coffee Shop
242,Anand Nagar,18.9665234,72.8118877,Chung Fa,18.971102318426695,72.81488873697992,Chinese Restaurant
243,Anand Nagar,18.9665234,72.8118877,Tejpal Hall,18.96276855027606,72.80907792391726,Concert Hall
244,Anand Nagar,18.9665234,72.8118877,Vicinia,18.964681306725712,72.8046462161903,Italian Restaurant
245,Anand Nagar,18.9665234,72.8118877,Premsons,18.971344541774194,72.8047856920721,Department Store
246,Anand Nagar,18.9665234,72.8118877,Toujours,18.970965743793656,72.80470234923436,Bakery
247,Anand Nagar,18.9665234,72.8118877,Moshe's,18.963437500081216,72.80781003610176,Café
